26436 3 0 0
1         -8.73011700000000	110.848007000000	-33.4541510000000
2         -10.3472800000000	111.557732000000	-32.9574240000000
3         -9.36332200000000	112.800003000000	-33.3633230000000
4         -39.4631960000000	88.6631930000000	10.8000000000000
5         -37.6290510000000	87.1709590000000	12
6         -38.4000020000000	88.8000030000000	9.62592500000000
7         22.8000010000000	103.857658000000	-16.8000010000000
8         24.4101850000000	105.600006000000	-14.8101850000000
9         24.8428170000000	107.157188000000	-16.8000010000000
10        69.6000060000000	60.4410780000000	19.6410770000000
11        69.6000060000000	59.1756210000000	16.8000010000000
12        70.8723300000000	61.2000010000000	19.1276760000000
13        -75.4768600000000	98.3050000000000	11.2293670000000
14        -74.4000020000000	100.800003000000	10.8733370000000
15        -78	99.3915330000000	9.80847300000000
16        -42.7997700000000	71.0870130000000	29.1699010000000
17        -43.0601690000000	73.0758820000000	29.4103910000000
18        -43.7763900000000	71.7505040000000	30.4657880000000
19        -81.5919650000000	142.616043000000	18.2291470000000
20        -80.5105970000000	142.776154000000	17.4717370000000
21        -81.5233610000000	144.547485000000	17.5142800000000
22        4.87708400000000	117.530190000000	-33.9494210000000
23        6.40080300000000	116.196198000000	-33.3059200000000
24        3.77380800000000	115.198715000000	-33.8369100000000
25        -1.20000000000000	88.8000030000000	-26.8705480000000
26        -0.990215000000000	91.3563160000000	-28.0983310000000
27        0.270047000000000	90	-26.4000020000000
28        23.9413910000000	60.0000040000000	-26.4000020000000
29        24.1051540000000	61.2000010000000	-27.4948460000000
30        25.2000010000000	60.0000040000000	-26.8725530000000
31        39.1226350000000	80.7613220000000	-35.1613200000000
32        36.4442480000000	80.4000020000000	-35.2442510000000
33        38.4000020000000	82.8000030000000	-35.3878940000000
34        -106.302864000000	158.400009000000	9.60000000000000
35        -104.400002000000	158.313248000000	8.40000100000000
36        -105.207428000000	157.200012000000	8.40000100000000
37        -23.3844590000000	96.1107790000000	2.90972100000000
38        -24	94.5831530000000	3.60000000000000
39        -22.2970920000000	95.4163740000000	3.71102600000000
40        36	60.0000040000000	-49.9881130000000
41        33.4556810000000	57.6000020000000	-50.2556800000000
42        33.6000020000000	58.8000030000000	-50.0123480000000
43        -77.8720860000000	175.503967000000	0.0907570000000000
44        -78	174.621964000000	-3.02196200000000
45        -79.2000050000000	176.401215000000	-2.40000000000000
46        -62.4000020000000	178.451477000000	-2.40000000000000
47        -64.8000030000000	179.193710000000	-3.60000000000000
48        -63.6000020000000	178.099380000000	-1.20000000000000
49        -28.4243830000000	90.1601330000000	6.78220000000000
50        -27.7723580000000	91.2000050000000	6.17235700000000
51        -30.6342580000000	90.7161180000000	6.33198800000000
52        11.2773350000000	58.4930570000000	12.1318590000000
53        8.84214700000000	57.1578560000000	13.2000010000000
54        10.2638230000000	58.8976750000000	11.1632570000000
55        71.6844250000000	54.3155820000000	-8.40000100000000
56        72.5432740000000	55.2000010000000	-8.40000100000000
57        72	54.4204640000000	-7.20000000000000
58        -36	153.600006000000	-0.0576150000000000
59        -33.6000020000000	152.400009000000	-0.387933000000000
60        -35.8206750000000	155.236313000000	-0.341544000000000
61        -2.40000000000000	137.295731000000	-4.80000000000000
62        -1.20000000000000	136.800003000000	-3.91331200000000
63        -1.20000000000000	138.495499000000	-4.80000000000000
64        -91.2000050000000	146.447891000000	21.5521180000000
65        -92.4000020000000	146.400009000000	21.5050660000000
66        -91.4670790000000	145.200012000000	22.5329270000000
67        -82.5521470000000	71.0639570000000	5.90216700000000
68        -81.5929570000000	69.6000060000000	7.19295400000000
69        -81.9808880000000	72	7.20000000000000
70        70.6547850000000	117.100250000000	-2.21103100000000
71        69.6000060000000	118.470535000000	-3.60000000000000
72        69.3085710000000	116.430496000000	-2.42133700000000
73        -94.8000030000000	169.134827000000	-9.66518700000000
74        -95.6903460000000	168	-9.90965600000000
75        -97.2000050000000	169.200012000000	-9.18906700000000
76        -28.8000010000000	174	-2.28698900000000
77        -30.2463020000000	174.953705000000	-3.60000000000000
78        -29.7902770000000	174	-2.19027600000000
79        -81.6000060000000	168.320496000000	6
80        -83.1040500000000	168.895966000000	7.20000000000000
81        -81.6000060000000	168.493866000000	4.30613500000000
82        -84.8376460000000	71.8134230000000	0.000795000000000000
83        -84.8239900000000	73.2000050000000	1.20000000000000
84        -85.5379410000000	73.2000050000000	-1.20000000000000
85        40.1036260000000	102.165756000000	11.2383980000000
86        39.8859440000000	104.400002000000	9.31405700000000
87        42	102.798294000000	11.2017150000000
88        47.6655770000000	69.6000060000000	-33.6000020000000
89        47.3295750000000	70.1644740000000	-32.5208890000000
90        48.7870790000000	67.8965530000000	-33.2173080000000
91        -57.6000020000000	56.3202020000000	34.8798030000000
92        -58.8000030000000	57.6000020000000	35.9243580000000
93        -60.0000040000000	56.6571040000000	34.8000030000000
94        -24	119.804558000000	-16.8000010000000
95        -23.3491250000000	120.650879000000	-16.8000010000000
96        -24	117.600006000000	-17.4229740000000
97        -72	149.224487000000	6
98        -70.8000030000000	149.388077000000	6
99        -70.8258670000000	150	4.77413400000000
100       75.6000060000000	145.970016000000	-13.2000010000000
101       75.6000060000000	145.995361000000	-11.2046410000000
102       76.6890340000000	146.289032000000	-12
103       -84.8205720000000	69.6000060000000	-4.80000000000000
104       -84.9226610000000	70.8902740000000	-5.49462400000000
105       -84.8745570000000	70.8000030000000	-7.20000000000000
106       -11.2817970000000	66	1.20000000000000
107       -9.87782200000000	66.9221800000000	0
108       -11.4441180000000	67.2000050000000	1.84411800000000
109       -71.0867840000000	162.286789000000	-9.60000000000000
110       -72.3781660000000	163.107330000000	-7.31834900000000
111       -74.4000020000000	162.069778000000	-9.60000000000000
112       40.8000030000000	106.800003000000	9.41263600000000
113       40.8000030000000	105.062309000000	9.60000000000000
114       39.6000020000000	105.132851000000	8.86715300000000
115       21.0453510000000	149.144745000000	-5.09555600000000
116       21.8789960000000	147.113190000000	-4.27153400000000
117       22.8000010000000	148.800003000000	-4.52581200000000
118       -31.3317700000000	80.1484220000000	-30.1848770000000
119       -33.6000020000000	81.6000060000000	-29.6522240000000
120       -31.5980570000000	83.1947940000000	-29.7270300000000
121       34.8000030000000	94.8000030000000	15.0265270000000
122       36	96	13.8335300000000
123       37.0073510000000	95.7278440000000	14.1071740000000
124       -63.8507610000000	62.2010570000000	-27.1920070000000
125       -66	62.4000020000000	-27.6531180000000
126       -64.8000030000000	62.1908040000000	-29.0091970000000
127       36	91.2000050000000	12.7142810000000
128       33.6000020000000	90.8310470000000	12.3689580000000
